,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_1,uid_128088,4.881254561227632,4.822142496287399,4.808676914750062,4.7659310350017865,4.749255812299401,4.72700395214594,4.723396622696078,4.713233855492987,4.709343961182622,4.707734897759332,4.692687280771067,4.672171738655563,4.670499566179492,4.66599763274103,4.658823255885446,4.655734207901606,4.6466483982110365,4.641172328360214,4.640215535256405,4.635366398692907,4.6349781247539985,4.634152523912311,4.629493719833043,4.622003942593664,4.611588693021589,4.609094929418381,4.604953100471104,4.6042956162145225,4.602031188305699,4.5979514224889675,4.594970000998681,4.590917269629913,4.588832103934827,4.582909171649891,4.57991364933125,4.579068590087806,4.573945726675792,4.5724033255376835,4.571728702581847,4.566911194056428,4.55460186169258,4.554428518607631,4.551472745682352,4.550880159914605,4.550113179721378,4.5446014327170365,4.538413343404904,4.536012048183663,4.535393274809084,4.533884366674051,4.533028008322987,4.532167685348455,4.531280764809982,4.526198099733996,4.525418692040886,4.520216333588418,4.519628565041319,4.5156782458914515,4.512472584617245,4.512045819412205,4.508993648686577,4.508543403721986,4.507877174818341,4.504932229769404,4.504566056864335,4.504076443496524,4.501994433397451,4.501921014205307,4.5018355814454445,4.500870991524703
epoch_1,uid_267455,4.6745897601554836,4.587772774351565,4.572420929654016,4.558300115521316,4.556210278757496,4.550382605063825,4.543879773492062,4.5330888719537805,4.527765381090243,4.526848888522971,4.515353582266405,4.498463104829044,4.494908799766491,4.4831809392473865,4.480073498321003,4.473150623028536,4.466183670710888,4.452173041472836,4.45035919319497,4.447729804772889,4.444021023470532,4.443251531499273,4.435539693295653,4.434567363642355,4.434337648596659,4.4293155577865715,4.425564523195227,4.425307465785252,4.424718730461569,4.4236085404300365,4.421268118095271,4.419813043972316,4.418068990996874,4.417858030268619,4.416174268776067,4.412505153873374,4.412373170479863,4.411750583270554,4.410439470245219,4.408150037004705,4.404379837109652,4.400522700726441,4.391665660384085,4.389732429686924,4.387663226557549,4.384717842924159,4.3807396677873776,4.378254774540776,4.377751482309258,4.37719700294325,4.374759816311247,4.374692238254695,4.3733993621991365,4.372529121785087,4.371531934994868,4.370363658488705,4.370321727324827,4.36948402361633,4.369286525878026,4.368944995038664,4.366199635927836,4.365966648979202,4.36262399513983,4.359513644597121,4.356415693218406,4.354740367266777,4.352835538071197,4.351358683447182,4.35094655692194,4.350324501902331
epoch_1,uid_73381,4.67529742872461,4.582397309037682,4.546380086145979,4.52917132245394,4.525275155107115,4.525232396000496,4.523284455679384,4.516863333600519,4.515669314392881,4.507485935451526,4.493625887891948,4.490252550956926,4.488087764337998,4.485363626635614,4.481519318919839,4.476271455198726,4.4657526606261735,4.455027017443336,4.451051480625242,4.449238870783325,4.448600646173168,4.447213962145005,4.444817745483553,4.443477132076254,4.4392828650808775,4.438081620884649,4.437145097357002,4.43630280172247,4.429709967211672,4.428968192405507,4.428630565267311,4.427963055531195,4.421832891220282,4.415933738279461,4.415539908294886,4.415320293777511,4.41495674416344,4.4115266826069615,4.410200284700845,4.408472639072493,4.406372429478885,4.404948185303564,4.404787797371718,4.403321682109507,4.40318404235994,4.3915199967574345,4.387890103499771,4.387331359335974,4.384124041678817,4.37927950221139,4.377510816389455,4.377395021084405,4.376387706088062,4.374508505937827,4.374069711824944,4.3699810791742335,4.366820048375012,4.364822126242711,4.361901724613421,4.361764431287892,4.361326794293304,4.361326623066613,4.359781569910982,4.35899774398281,4.358152636399909,4.357935997406733,4.357557240846483,4.352322398016027,4.351048661727455,4.349467681567892
epoch_1,uid_117628,4.5993933479459645,4.591134294183476,4.5179685481903595,4.5044400683626495,4.498493968609267,4.491357656171528,4.468713309178221,4.456203191634082,4.447564676976104,4.444572298149134,4.4387419448794345,4.435498424924658,4.433824613384903,4.43285050069019,4.422038111084908,4.416762931068144,4.3925922575164975,4.389493410404069,4.386468036537679,4.378865180554547,4.3775646907617745,4.367077035718667,4.364074518002608,4.363919692288216,4.363638192733774,4.362848684974499,4.358449036044007,4.357746793784225,4.357305391576531,4.352483730467645,4.348321764150071,4.344447345859808,4.343440689291403,4.342565117966861,4.339704472686297,4.335437973604816,4.334636824387713,4.332095793863583,4.330506574719034,4.327320054212008,4.326864194958056,4.322545920522453,4.318378458293528,4.317928524824102,4.314657645475211,4.31372974924583,4.312861200753982,4.312550572629473,4.312392040794206,4.3096710518553705,4.3090453925835295,4.308953203042595,4.3069562813525,4.3064631402544284,4.305951310073982,4.304826336231639,4.303787540611743,4.3016154329958365,4.301414396280971,4.301332772712548,4.300786326035123,4.299290846578047,4.299168164743519,4.298882792573649,4.296586234363395,4.294014395377628,4.291058349167119,4.2907296556566585,4.2907109611022,4.288952320377872
epoch_1,uid_21453,4.675732239095196,4.654197604318636,4.629777509012669,4.559361430153887,4.513223153826722,4.493032676542183,4.474892091195611,4.470665185008838,4.465988070881736,4.462784014705156,4.462330694552941,4.457918543727658,4.450638366823254,4.447214583891499,4.444834761482589,4.434496792668281,4.429073106850527,4.424539537102011,4.418996151993534,4.413129299998563,4.41293160314533,4.409883875024379,4.408781810895755,4.403524973372952,4.392535025988318,4.3914553841781165,4.389914634262125,4.388905351942317,4.3777600058821236,4.377437545085247,4.37674770702896,4.368816304140878,4.360750242446947,4.358701465240185,4.357037271066055,4.3524999020399004,4.352196985511979,4.351578379628026,4.349832169115599,4.3481767114558485,4.348051633944108,4.347407163863057,4.347363224253873,4.346874770400381,4.345318051021855,4.344849571734582,4.344641386209852,4.342794964829277,4.341007505703976,4.340002839434383,4.336247275394864,4.335620756308863,4.334501541435178,4.334330327222465,4.332365620079827,4.330426680597304,4.329532245522796,4.326906337227837,4.324237206912313,4.322705291627697,4.322086125383243,4.321606843876392,4.321257076758726,4.319375534466617,4.318744833742632,4.315899369874998,4.3152172895291345,4.312011046787203,4.310757963391016,4.306735422514975
epoch_1,uid_229622,4.490376512029357,4.473913710590256,4.472086206758,4.4702527493121655,4.4653077654180935,4.444062818553237,4.442559202816846,4.441110275730956,4.439231256655927,4.430075322387092,4.419660619664859,4.417553208904147,4.415528025611506,4.408470403187525,4.405707407833103,4.396299469360558,4.393120817018876,4.391232790628536,4.3902751924228465,4.380219403721156,4.379170676127717,4.37805390690954,4.377942142759276,4.3760621061014815,4.374764867226477,4.373373672087532,4.367656136048686,4.365032547849475,4.363862070932396,4.363272312216236,4.357450296057565,4.352196884019116,4.3516898093299625,4.348330978109547,4.339622830027936,4.337321359750146,4.337092524770542,4.336519994411513,4.33428075827393,4.332773445294179,4.332699580296331,4.332074661641414,4.331434986131911,4.330783896904883,4.330710522119641,4.326827543174571,4.3252465828650095,4.322744571074418,4.322190979250927,4.3214987006120165,4.318834876224075,4.318432527396965,4.316942123002326,4.315613640491535,4.3143699180176025,4.314357380043928,4.309772772424875,4.3097507343795805,4.309619650628699,4.307628965610737,4.3065582515562735,4.2991977546812565,4.298357359498663,4.297606303252223,4.292762642104719,4.290773542398752,4.289309849024072,4.285764138424608,4.284782826235172,4.282734926376997
epoch_1,uid_167368,5.0,5.0,5.0,4.992815622511737,4.988138184228177,4.976619855691266,4.9693703842317545,4.968093749947384,4.964082049224367,4.959434321613963,4.953838136619757,4.950379562898174,4.946527448437316,4.929577987265486,4.923191497261023,4.921179107681622,4.915034483843971,4.9148033058827405,4.912850924335613,4.901659877522489,4.8999367571016474,4.896808156713697,4.889807094284479,4.887704225380525,4.887514341230057,4.886941007102103,4.88193228425933,4.878905774468016,4.87667709500069,4.876305308151965,4.873930554734446,4.871326343976007,4.871160199749802,4.870798366866265,4.867358589752811,4.862766835105667,4.855285750680023,4.853716187084937,4.849819561009077,4.846599909409375,4.839451818709507,4.837166865561543,4.834042022623895,4.833912833376086,4.829262741522581,4.828876777703819,4.828868666839014,4.8268474021657495,4.826506762534193,4.8202830007461674,4.820220512812618,4.817628562803126,4.816054915213734,4.812931553364962,4.809067231493694,4.807859592364894,4.806618446073355,4.80643381843983,4.802555919917855,4.800306119070997,4.797973544778368,4.7943595743718275,4.791589390576839,4.790179587326066,4.788200806844563,4.78708385182242,4.786451655499362,4.786223996896906,4.785900322440526,4.785350063574739
epoch_1,uid_21772,4.668708725549992,4.61225235374016,4.597238041977055,4.58909268134502,4.58791595386606,4.587587777098486,4.582175646968775,4.572775765222952,4.56397966546676,4.532960729663519,4.531849087109155,4.5313019862209805,4.530770689138106,4.524938635299316,4.5188394310370645,4.514323035252671,4.511027066341464,4.50036957675363,4.499981852028886,4.494697758971095,4.493755680111802,4.490024731344952,4.488511714815297,4.485009873049871,4.482998420921155,4.48038145033711,4.4792598045496375,4.471008640597433,4.468313026194522,4.462853976343057,4.460355271631783,4.453295483400667,4.44667351124329,4.440385185690342,4.438753274416849,4.436275146341523,4.436194057473439,4.434434399364779,4.432726910265498,4.4304617466158875,4.428910210930858,4.428829016439106,4.4196041783938576,4.417096699595604,4.416312089983201,4.415898047690073,4.414902819603511,4.4097182393537375,4.409213673680189,4.407387399928734,4.406819709175364,4.401627710432512,4.400463689408014,4.3961631846539575,4.38997629557145,4.38957048817931,4.388342138649132,4.383343213416195,4.3827113129909225,4.381199387566976,4.380905700570972,4.379820684328573,4.3793597331143035,4.37643468088549,4.369163029373194,4.369103636920209,4.368830951575448,4.368073867109706,4.364443678341046,4.364302303551995
epoch_1,uid_176555,4.43067256745183,4.36091127175929,4.355913881159022,4.318478908169061,4.316071166123861,4.3102375679644025,4.309072846195408,4.298887583903026,4.296503139811158,4.284211380634575,4.278335994803626,4.264056631735945,4.262001454273851,4.258850288429183,4.252192762329091,4.251469389105426,4.245125211456606,4.242303507815292,4.234588986523482,4.22923877746007,4.221577628897187,4.218454833202412,4.215508276078489,4.215245977402332,4.215004081266501,4.207703077265634,4.207502473774545,4.206695182508521,4.199710213617161,4.19902365329249,4.197248581626142,4.19039038076788,4.190133695590078,4.1894553997936494,4.187533340060651,4.187377236581621,4.185090330905271,4.1845376978481745,4.178402803534449,4.177831782569781,4.177354755997494,4.174108226980477,4.1737114555261625,4.171034719123325,4.169866626902647,4.1695914543749195,4.1618904259439224,4.16054277444976,4.158074386646741,4.1580024045848445,4.152926394297556,4.152508883861975,4.148963564569319,4.148495417668908,4.147653656610382,4.144499962394713,4.142324787051983,4.1362313189646045,4.136022462967837,4.134841902581703,4.13314492788723,4.132788535479807,4.130620463270708,4.128584936438867,4.1273033535650665,4.123882267247787,4.123841090911314,4.123551894874062,4.122416258035753,4.120282128469862
epoch_1,uid_166868,3.609001187530315,3.435236971709289,3.413103782430047,3.3986775788608177,3.3263469329320783,3.325140497945569,3.3227756241458257,3.3023150537681407,3.2997464773767033,3.297466444103712,3.295070456285131,3.294444535948479,3.292597262033555,3.2886083025045116,3.2880999565286486,3.284359270864446,3.2812416313143826,3.2782002839188724,3.276460802118741,3.2694103576851106,3.2680117294605417,3.25614906584002,3.2508212870460453,3.2489807185616133,3.240527698063344,3.2394888073490526,3.232121844582942,3.2318526853626883,3.2307991143427697,3.2300348723474777,3.2272397623941567,3.2210269691178417,3.2209385569474973,3.2173829573707406,3.2157479512723817,3.2117256778950676,3.21137491761656,3.211372642976677,3.211162338763437,3.2074889318500155,3.2074435816991373,3.2056389814182817,3.2046611448199736,3.2045522137437747,3.2021670373224573,3.1936780784607315,3.1934256697331005,3.1915801584514543,3.191503602843025,3.189676724992119,3.1843834110748652,3.1840913633925148,3.1805229484031607,3.178550871964841,3.178446196384058,3.1754488342864655,3.1743871764481892,3.1743776976149514,3.172540546226662,3.1691276301140503,3.1677887447427,3.1674002543469273,3.167264121901264,3.1625057317966485,3.1604994404695947,3.1592324696537277,3.1589036822248895,3.157441941153971,3.1568080264533522,3.1560801666650122
epoch_2,uid_128088,4.814145144881312,4.804614170580904,4.7949519042992526,4.733620110419316,4.709022254204988,4.663973901087356,4.662707800169871,4.660415507261921,4.643169064401598,4.638885728527318,4.6364436550340775,4.6363903546199055,4.6353127655535635,4.6276499568660165,4.626789238249716,4.621706107545484,4.608959702047812,4.607170332989477,4.60532062065115,4.605005802917031,4.602156020667812,4.599124161290292,4.590606044106579,4.589503848626608,4.581812150168036,4.58150100151679,4.580847476003269,4.580738582820925,4.577177384919757,4.57631915905448,4.575010346003842,4.572566651764712,4.5722751539863244,4.564653835422127,4.564137033520257,4.563858387054302,4.562133589112207,4.5614357517562505,4.5490768259876075,4.547136672139487,4.545558592982999,4.542630648943504,4.542566443286858,4.538683844136895,4.534442233548016,4.533742413211285,4.5327950769338115,4.5316971897827125,4.531450067094102,4.528963379508331,4.527966739135589,4.52765005244759,4.526914333840898,4.526735144387971,4.52394673868479,4.520892917550789,4.519401026262801,4.5170765694011745,4.514604329561053,4.514313547343992,4.513614513781073,4.512200995113198,4.509351161402529,4.506615950454399,4.5055956199681795,4.504481144812143,4.502866957827287,4.502813599698496,4.501951761587071,4.501889618264127
epoch_2,uid_267455,4.528890781691499,4.501108762296978,4.495185944076761,4.493443435704153,4.474637570226738,4.461407323561464,4.459219212622093,4.449219195120806,4.4440361911872355,4.431569414336792,4.4296661201527945,4.427935098398788,4.427484397638462,4.4246048292473965,4.415779346360717,4.4129328744264775,4.412284924480429,4.411990006696553,4.405952044525092,4.404921422044316,4.403877635468534,4.400005999417679,4.399785971916141,4.395870960836877,4.394626603752148,4.394281690469689,4.392377564865513,4.391072719560561,4.390613507262478,4.390147090723532,4.384275781466638,4.383956285052231,4.3838192729462895,4.382287588970144,4.3747801513852975,4.374558150497465,4.373250313121858,4.370645556383196,4.3681658377314365,4.367749051452729,4.366878153145702,4.366397584633142,4.365990631711053,4.3652880924434605,4.36407752818375,4.363306526946812,4.362879693357692,4.360923761271338,4.360100911924519,4.358347610285979,4.356593412230196,4.356085455874079,4.354438471420788,4.350969767235201,4.35058559000293,4.349660744340034,4.349211698806654,4.347923674248311,4.347843580324282,4.346529773709099,4.344606886315725,4.339953296146337,4.338460766344716,4.338091367317663,4.338088050205063,4.3379868755369655,4.337914171169026,4.336678430425963,4.334384640091303,4.334376989631612
epoch_2,uid_73381,4.635786290920251,4.629745628443197,4.604055619841661,4.564616698973068,4.532238931470089,4.511294371146467,4.502531984389446,4.500761769298228,4.496056149905887,4.494433896698817,4.4899435631444575,4.471216198520916,4.468479240088597,4.467800355485177,4.467510301273604,4.448710059756678,4.4448744414048065,4.4405215727443945,4.421260227888351,4.420783765671501,4.419802287990647,4.415092975094505,4.414286530111922,4.409382426174963,4.408085730222113,4.4080160016404974,4.405371584429109,4.404527738954955,4.401567438843569,4.400361821594071,4.400307048010058,4.3961204352790535,4.394266811719741,4.390858088370268,4.390060044966651,4.389319832889034,4.386914150801592,4.38594973118332,4.38507772119303,4.384810118880878,4.382244598558563,4.377877969967687,4.376049597335929,4.374318827252192,4.373186710523673,4.370808907823598,4.368566165759556,4.367405290059663,4.366378362928838,4.366346193032588,4.365986782905495,4.3642134744745515,4.363356323112608,4.362301195123283,4.361415805910446,4.361331141576039,4.360282025859295,4.359402991261062,4.358415603586835,4.358165107202924,4.357975239714763,4.354904075608492,4.354521272634477,4.354147725672389,4.35343388179938,4.352635540423234,4.351126497537152,4.3505910725470995,4.348123211213816,4.3456881295347065
